N,effect,t_design,power,effect_estimate,prob_effect,sd_effect_estimate
50,1.5,4,1,0.296854387219937,0.9995,0.0963285192929719
65,1.5,4,1,0.348742135585055,1,0.0824633712193881
50,1,1,0,0.0144781489077311,0.5725,0.0653193304412572
15,1.3,1,0,0.0689146841387896,0.6525,0.181505548728319
35,1.3,1,0,0.0222623733800874,0.5735,0.115870256822956
50,1.3,1,0,0.0259121277780501,0.632,0.0851836885441361
65,1.3,1,0,0.120235860283582,0.935,0.0768847738107349
15,1.5,1,1,0.55530631222425,0.997,0.177178028407395
35,1.5,1,1,0.341968385237021,0.9995,0.0926432025018043
50,1.5,1,1,0.196997156387065,0.981,0.0959623599706544
65,1.5,1,1,0.268792706049398,0.9995,0.0866355725253586
15,1.3,2,0,0.318508740823876,0.906,0.247961229364473
35,1.3,2,1,0.203328218640902,0.992,0.0895005310166585
50,1.3,2,0,0.119418206210772,0.9425,0.0768069987022902
65,1.3,2,1,0.156419558570129,0.976,0.0827111669840061
15,1.5,2,0,0.238839799756875,0.954,0.142609222173479
35,1.5,2,0,0.140627166617844,0.8885,0.11592962038271
50,1.5,2,1,0.436487911007539,1,0.10082534240358
65,1.5,2,1,0.202747326203958,0.9985,0.0712732633462241
15,1.3,3,0,-0.000975028289530966,0.4905,0.184175018291597
35,1.3,3,1,0.270042920515831,0.986,0.119638896128489
50,1.3,3,1,0.177811586903753,0.979,0.0851675716731535
65,1.3,3,1,0.200345560582311,0.9965,0.0726922399011575
15,1.5,3,1,0.475767373769934,0.99,0.187294864107083
35,1.5,3,1,0.36018828352744,0.9995,0.119135148389641
50,1.5,3,1,0.398731800647619,1,0.110479467002843
65,1.5,3,1,0.320242594349584,1,0.0780956880549849
15,1.3,4,0,-0.00792514670459787,0.4805,0.213417456001915
35,1.3,4,0,0.228414775072443,0.969,0.121090622121311
50,1.3,4,0,0.142091943318961,0.9535,0.0820051161951138
65,1.3,4,0,0.107141421566551,0.913,0.0776179090259058
15,1.5,4,0,0.308846546277319,0.9695,0.168059949286706
35,1.5,4,0,0.203161902733527,0.9675,0.110966679355506
50,1.5,4,1,0.23454595738531,0.992,0.0967942289181088
65,1.5,4,1,0.314124209346272,1,0.0839370652576123
50,1,1,0,0.0702704659512467,0.796,0.0875013661696569
15,1.3,1,1,0.49148893380494,0.9975,0.173216314936464
35,1.3,1,0,0.130021385926572,0.8945,0.0996818814526048
50,1.3,1,1,0.228915391125101,0.998,0.074125088933217
65,1.3,1,1,0.235111880744877,0.997,0.0780727118301052
15,1.5,1,1,0.495415548620879,0.9945,0.190745676862978
35,1.5,1,1,0.237397728224148,0.987,0.102844744674911
50,1.5,1,1,0.415437154170965,1,0.086507783507504
65,1.5,1,1,0.445908415410117,1,0.0779825614547313
15,1.3,2,1,0.374125321191789,0.989,0.146155193599914
35,1.3,2,1,0.334699051982073,0.999,0.109483991208496
50,1.3,2,1,0.197326641046755,0.9905,0.0824096697585206
65,1.3,2,0,0.0883181214478932,0.836,0.090246339929899
15,1.5,2,1,0.54812613540122,0.9985,0.159864223733075
35,1.5,2,1,0.50676480488734,1,0.134265028598628
50,1.5,2,1,0.281978352828881,0.998,0.0929173093026672
65,1.5,2,1,0.375610976320418,1,0.0846193647650725
15,1.3,3,0,-0.0101655546969512,0.457,0.143762190116124
35,1.3,3,0,0.073693304438456,0.749,0.113473964846809
50,1.3,3,0,-0.000839289433666309,0.4955,0.0783172849077974
65,1.3,3,1,0.295975091538546,1,0.0685555003553708
15,1.5,3,1,0.580663743556678,0.9985,0.196214909121061
35,1.5,3,1,0.232004986953547,0.9865,0.104546740268071
50,1.5,3,1,0.212034679517157,0.985,0.0944823157677898
65,1.5,3,1,0.208631814709064,0.9895,0.0896039508141195
15,1.3,4,0,0.395839974204371,0.9735,0.201122782006242
35,1.3,4,1,0.268941251260856,0.9925,0.109832441000631
50,1.3,4,1,0.276724380403723,0.999,0.0948362415734274
65,1.3,4,0,0.114509303483411,0.8995,0.0891400952855697
15,1.5,4,0,0.29462274966767,0.945,0.185868468197636
35,1.5,4,0,0.0692057055067671,0.7575,0.100409202163059
50,1.5,4,1,0.274569244250969,0.9995,0.0872220263428401
65,1.5,4,1,0.374022587643852,1,0.0889569945639271
50,1,1,0,0.0889089888051946,0.8325,0.0926569961809623
15,1.3,1,1,0.426806194871616,0.995,0.150776949647007
35,1.3,1,1,0.208787239628591,0.985,0.100283099536592
50,1.3,1,1,0.237637180995018,0.997,0.0861099839781864
65,1.3,1,1,0.263004598319796,0.999,0.0814469577185333
15,1.5,1,1,0.361276071123801,0.9765,0.177966788648714
35,1.5,1,1,0.341223716926766,0.9995,0.0975160642500711
50,1.5,1,1,0.345673604306989,0.9995,0.0904013129292901
65,1.5,1,1,0.340791982060945,1,0.070289026569327
15,1.3,2,1,0.305611739343291,0.9935,0.122855946754161
35,1.3,2,0,0.101930347372646,0.812,0.119544566513558
50,1.3,2,1,0.242431373118488,0.9965,0.0903429495386811
65,1.3,2,1,0.198239121480822,0.9945,0.0785294848887116
15,1.5,2,0,0.147205485160354,0.7795,0.194948345285304
35,1.5,2,1,0.681412749196583,1,0.113584367535615
50,1.5,2,1,0.414447464338203,1,0.0952716955086743
65,1.5,2,1,0.250857665120634,0.9985,0.0768973580799575
15,1.3,3,1,0.429820515766542,0.9925,0.174378264144949
35,1.3,3,0,0.0786558326036153,0.8,0.092361551332804
50,1.3,3,1,0.216431581643912,0.984,0.100811766296802
65,1.3,3,1,0.199512448388904,0.9915,0.0845781337710016
15,1.5,3,0,0.0843257389839576,0.6835,0.176492410574626
35,1.5,3,1,0.378966567258295,0.9965,0.12980113994633
50,1.5,3,1,0.323530646156639,1,0.0995392571948077
65,1.5,3,1,0.323526640044431,1,0.0819219240862233
15,1.3,4,1,0.468823790701557,0.993,0.184158461588741
35,1.3,4,1,0.171049894332077,0.9755,0.0872042391079477
50,1.3,4,0,0.169006244460647,0.9685,0.0945634464515875
65,1.3,4,1,0.194835793194854,0.993,0.0808967699554495
15,1.5,4,0,0.398969257530283,0.9575,0.234128269236933
35,1.5,4,1,0.366216426163561,0.9995,0.119434301308454
50,1.5,4,1,0.277553607124302,0.997,0.104154797589913
65,1.5,4,1,0.341310724418929,1,0.083847979082884
50,1,1,1,0.177189269384619,0.984,0.0794024749975734
15,1.3,1,0,0.141672861176902,0.8185,0.158040064066278
35,1.3,1,0,0.165591629996929,0.9425,0.106248301276656
50,1.3,1,0,0.0957914049663019,0.848,0.0917839949431029
65,1.3,1,0,0.0406229595876289,0.7265,0.070696657013831
15,1.5,1,0,0.261534545132809,0.926,0.181106565159244
35,1.5,1,1,0.350656578555395,0.997,0.124554093530134
50,1.5,1,1,0.297631222702396,0.9965,0.101983361992457
65,1.5,1,1,0.286034076074959,1,0.0776231448088126
15,1.3,2,0,0.217745565730308,0.926,0.148542102515663
35,1.3,2,1,0.245949399395938,0.998,0.0930000435269596
50,1.3,2,0,0.179088484694285,0.9685,0.096838645103013
65,1.3,2,1,0.226438713573031,0.9975,0.0822545331972291
15,1.5,2,1,0.268919342157431,0.9795,0.132905914830508
35,1.5,2,1,0.459512961273068,1,0.117908422576569
50,1.5,2,1,0.278285856452496,0.9995,0.075645518017032
65,1.5,2,1,0.28231128139938,0.9995,0.0709755433888276
15,1.3,3,0,0.198285523236749,0.881,0.162620847967703
35,1.3,3,1,0.309714322813195,0.9945,0.120623415696615
50,1.3,3,0,0.0178558997837714,0.5975,0.0731394387334542
65,1.3,3,1,0.204359898032015,0.994,0.0831432946775524
15,1.5,3,0,-0.0182204494387447,0.469,0.197338788736573
35,1.5,3,1,0.313855440119871,0.9855,0.139730389714967
50,1.5,3,1,0.315086496979274,0.999,0.0911685377052562
65,1.5,3,1,0.35847279080432,1,0.0872327140113579
15,1.3,4,0,0.310780312724683,0.932,0.208974688326655
35,1.3,4,0,0.027825140329114,0.584,0.12236812135874
50,1.3,4,0,0.0890885070366107,0.834,0.0923123260356675
65,1.3,4,1,0.200720178898425,0.996,0.077732336531133
15,1.5,4,1,0.426051250845296,0.988,0.180222731958412
35,1.5,4,1,0.335105075698337,1,0.100866660166606
50,1.5,4,1,0.684959495397644,1,0.104673159076521
65,1.5,4,0,0.145371676039549,0.957,0.0848673317265031
50,1,1,0,-0.17260422577246,0.007,0.0694876892338838
15,1.3,1,0,0.277631431601587,0.926,0.20204296774586
35,1.3,1,0,0.117568544312941,0.909,0.0861774481240179
50,1.3,1,1,0.233232867503403,0.996,0.0878950336668262
65,1.3,1,1,0.23954740833018,0.9995,0.0758441811533238
15,1.5,1,1,0.551831734245507,1,0.133642839094201
35,1.5,1,1,0.349619461941652,1,0.105258636613584
50,1.5,1,1,0.294606221496541,1,0.0902174239288813
65,1.5,1,1,0.289450626786398,1,0.0787062162602869
15,1.3,2,0,0.218979355537928,0.936,0.148543751580557
35,1.3,2,1,0.279909164719342,0.986,0.123151028653825
50,1.3,2,1,0.23498354098722,0.997,0.0812834065082602
65,1.3,2,1,0.236730924640027,1,0.0690696696009819
15,1.5,2,1,0.541263915627012,0.996,0.1953483156056
35,1.5,2,1,0.396187971712705,0.999,0.118311458656166
50,1.5,2,1,0.538442711540125,1,0.106391859585089
65,1.5,2,1,0.264592194201308,1,0.0759112780682949
15,1.3,3,0,0.283864852688469,0.9305,0.195698444979655
35,1.3,3,0,0.155255455961883,0.923,0.110144671982225
50,1.3,3,0,0.147022945217851,0.92,0.107873800388106
65,1.3,3,1,0.208801540329905,0.9975,0.0802913532814274
15,1.5,3,0,0.271892995769989,0.9465,0.177105486432407
35,1.5,3,0,0.201697764109173,0.9325,0.132909127203369
50,1.5,3,1,0.28741919131277,1,0.0800463782758617
65,1.5,3,1,0.280871588698437,1,0.070200344934769
15,1.3,4,0,0.345939752480441,0.971,0.186838819613892
35,1.3,4,1,0.453842813737487,1,0.0940974467848341
50,1.3,4,1,0.259615819964555,0.999,0.0833126749132948
65,1.3,4,1,0.200709228951427,0.9855,0.0882420289077436
15,1.5,4,1,0.402805088398431,0.999,0.124557374920146
35,1.5,4,0,0.195494025983086,0.951,0.120333782805818
50,1.5,4,0,0.198203493100488,0.9425,0.127919238001521
65,1.5,4,0,0.165817160186944,0.974,0.0876702062024915
50,1,1,0,0.0874947342253166,0.8565,0.0813798415880887
15,1.3,1,0,0.219749022504959,0.916,0.163250789800538
35,1.3,1,0,0.146696481688702,0.9075,0.112174472798002
50,1.3,1,0,0.163745396850107,0.9735,0.0823840617531879
65,1.3,1,1,0.175667526703153,0.993,0.070812143628766
15,1.5,1,1,0.538842973167466,0.998,0.187134480576418
35,1.5,1,0,0.099934274262849,0.835,0.105133791588689
50,1.5,1,1,0.300805612779809,0.9975,0.0948099856580601
65,1.5,1,1,0.359785023152221,1,0.0658705118478093
15,1.3,2,0,0.215298292533456,0.97,0.120033350690821
35,1.3,2,0,0.200360340597458,0.958,0.116701394693358
50,1.3,2,0,0.129376473798442,0.9465,0.0809410510900731
65,1.3,2,1,0.39408211401663,1,0.0877573528111444
15,1.5,2,1,0.409729045287671,0.992,0.170201430694258
35,1.5,2,1,0.250615992710361,0.993,0.105077954931837
50,1.5,2,1,0.267673079894955,0.9955,0.095933077650051
65,1.5,2,1,0.460420657255801,1,0.0889536714922796
15,1.3,3,0,0.379235417154696,0.9745,0.194748803046368
35,1.3,3,1,0.375057903744359,0.998,0.125854439813846
50,1.3,3,0,0.059105332881292,0.7705,0.0824270826872321
65,1.3,3,1,0.226005308106138,0.9985,0.0841322621467108
15,1.5,3,1,0.452525029576783,0.995,0.17545373499717
35,1.5,3,1,0.216768257619679,0.98,0.1014360831212
50,1.5,3,1,0.38749881809467,1,0.0819072001107644
65,1.5,3,1,0.251289602359906,0.9975,0.0821547911284678
15,1.3,4,0,0.37136129948107,0.9455,0.230096135380806
35,1.3,4,1,0.287711827202638,0.9935,0.11185799194204
50,1.3,4,1,0.197791093268019,0.985,0.0884537117175196
65,1.3,4,0,0.0369868032402839,0.6705,0.0844782142763656
15,1.5,4,1,0.365923364347817,0.9795,0.172201746898925
35,1.5,4,1,0.606030291113238,1,0.14139945476615
50,1.5,4,1,0.373842998473754,0.9995,0.125602336994555
65,1.5,4,1,0.383975728551942,1,0.0986483823245375
50,1,1,0,0.11275940266074,0.8445,0.110140264660021
15,1.3,1,1,0.414637734202062,0.995,0.173418363714806
35,1.3,1,1,0.205480406060058,0.9755,0.106483599890443
50,1.3,1,0,0.105211857326696,0.889,0.0876730113999836
65,1.3,1,1,0.316053073924787,1,0.0664590971680312
15,1.5,1,0,0.184756240668395,0.869,0.167304828144804
35,1.5,1,1,0.462362709012366,1,0.120774378319909
50,1.5,1,1,0.385262464475052,1,0.0832633866341972
65,1.5,1,1,0.307630510276133,1,0.0810975767823783
15,1.3,2,1,0.358880537047391,0.9925,0.147415818022272
35,1.3,2,0,0.214278959070963,0.971,0.10783141721143
50,1.3,2,0,0.0954174312942543,0.9205,0.0672170226514026
65,1.3,2,1,0.277283636268869,1,0.0796890361317981
15,1.5,2,0,0.0287573828967908,0.558,0.19774334018662
35,1.5,2,1,0.584609575302191,1,0.134617250430376
50,1.5,2,1,0.222125136009584,0.988,0.0959815550099468
65,1.5,2,1,0.301140710012866,0.9995,0.0676133139698779
15,1.3,3,0,0.10760987961028,0.7415,0.172735301070098
35,1.3,3,1,0.288249964064903,0.997,0.103420816415765
50,1.3,3,0,0.0323580046843063,0.6295,0.0960426630945962
65,1.3,3,1,0.431240186097253,1,0.0920900460700069
15,1.5,3,0,0.2031746368211,0.8945,0.164985724732296
35,1.5,3,0,0.164241386209426,0.956,0.0956310859999191
50,1.5,3,1,0.261329855795957,0.997,0.0951958992259343
65,1.5,3,1,0.388195701687299,1,0.0739602188412102
15,1.3,4,1,0.521819414124848,0.9975,0.168572163828615
35,1.3,4,0,0.0769651759236738,0.736,0.122100780250779
50,1.3,4,0,0.0834698980913112,0.852,0.0793963707013857
65,1.3,4,1,0.225995866779559,0.999,0.074723775803416
15,1.5,4,1,0.530741292434608,0.9995,0.16191034102178
35,1.5,4,1,0.26494462517889,0.993,0.11183687140129
50,1.5,4,1,0.257721474855679,0.99,0.0988967205255434
65,1.5,4,1,0.343568840956955,1,0.0687413110555512
50,1,1,0,-0.0841624563405971,0.157,0.0848471972902839
15,1.3,1,0,-0.0465675781533652,0.399,0.202340010179558
35,1.3,1,0,0.135466959090184,0.9375,0.0883435455013204
50,1.3,1,0,0.142219488721562,0.9425,0.0901045101277908
65,1.3,1,1,0.140862937274219,0.9785,0.0673398114371069
15,1.5,1,0,0.163907943666806,0.845,0.16429902508759
35,1.5,1,1,0.333488339582727,1,0.0878778809404442
50,1.5,1,1,0.247023650671011,0.9955,0.0884533038887037
65,1.5,1,1,0.339580507815625,1,0.0699131045006586
15,1.3,2,0,-0.0567319317676953,0.3625,0.165204965519345
35,1.3,2,0,0.103454918169927,0.855,0.0983732951557001
50,1.3,2,1,0.212684279044218,0.9865,0.0910783828774109
65,1.3,2,1,0.319590323760785,0.998,0.0983989605746778
15,1.5,2,1,0.254433212912233,0.9945,0.109947811675963
35,1.5,2,1,0.3193136185145,1,0.0936005136667518
50,1.5,2,1,0.357243015575801,1,0.0974886554085307
65,1.5,2,1,0.294222732878174,1,0.0775322560508705
15,1.3,3,0,0.204138320898201,0.9225,0.144490748136829
35,1.3,3,1,0.247722745737003,0.9815,0.12282711780676
50,1.3,3,0,0.141569328844601,0.904,0.107906053551637
65,1.3,3,1,0.187263071992641,0.996,0.0729144601453508
15,1.5,3,0,-0.0158520903095286,0.4605,0.155009144380903
35,1.5,3,1,0.294622540649811,1,0.0840437738232656
50,1.5,3,0,0.0951302612196181,0.8,0.110964426873821
65,1.5,3,1,0.202355644939233,0.9915,0.0794580327102427
15,1.3,4,0,-0.212111308427641,0.153,0.208677758215957
35,1.3,4,0,0.267334000670147,0.963,0.155631605015799
50,1.3,4,0,0.0492593413490559,0.707,0.098553054937976
65,1.3,4,1,0.208183884942633,0.992,0.0911583849992245
15,1.5,4,0,-0.0105195133197974,0.484,0.15321634401801
35,1.5,4,1,0.233897635632103,0.9965,0.0894178831119941
50,1.5,4,1,0.364260638027694,1,0.101167435881396
65,1.5,4,1,0.447109172706015,1,0.0781644354383558
50,1,1,0,0.0119231024070829,0.5645,0.0710689295699179
15,1.3,1,1,0.396587795970696,0.9925,0.163139508778733
35,1.3,1,1,0.246017302907267,0.99,0.103792103181997
50,1.3,1,0,0.11164239768363,0.8975,0.0851132966366878
65,1.3,1,1,0.280588576657105,1,0.0771085663919482
15,1.5,1,1,0.479952432875511,0.9995,0.137417899064557
35,1.5,1,1,0.505780104254527,1,0.120298922133423
50,1.5,1,1,0.395810541220842,1,0.0913600640831396
65,1.5,1,1,0.264626310799048,0.9995,0.0839140589836303
15,1.3,2,1,0.299181765817638,0.9765,0.150113933036127
35,1.3,2,1,0.195519822801997,0.991,0.081275953324416
50,1.3,2,1,0.267912689303015,0.9935,0.104496841613078
65,1.3,2,1,0.251687025556557,1,0.0663326010488234
15,1.5,2,0,0.151808197306683,0.7855,0.191876294015993
35,1.5,2,0,0.162059155086449,0.97,0.0855561677873764
50,1.5,2,0,0.157841316751842,0.969,0.0837969086188
65,1.5,2,1,0.3233217338166,1,0.0734372794056249
15,1.3,3,0,0.266696333391977,0.9225,0.187883388313531
35,1.3,3,1,0.384443488486495,1,0.107886443894102
50,1.3,3,1,0.328170878312797,0.998,0.105445923683195
65,1.3,3,0,0.134424759240448,0.9525,0.0807709603325049
15,1.5,3,1,0.428244238653223,0.9965,0.163970859340644
35,1.5,3,1,0.399308186041481,1,0.0945065685183185
50,1.5,3,1,0.56184947272746,1,0.0965307804845731
65,1.5,3,0,0.143052916097099,0.9685,0.0787107437928202
15,1.3,4,1,0.253038691670013,0.975,0.13143273781156
35,1.3,4,0,0.141324091320655,0.9075,0.107105870797167
50,1.3,4,0,-0.0184052118880078,0.424,0.085568783055286
65,1.3,4,1,0.153554422824475,0.975,0.0769460880353474
15,1.5,4,0,0.297344327841649,0.947,0.188862182658067
35,1.5,4,1,0.571275670054735,1,0.136801714796474
50,1.5,4,1,0.266816897041319,0.993,0.108893861951959
65,1.5,4,1,0.32725776376659,1,0.089548795496038
50,1,1,0,-0.0111147174201974,0.4445,0.0856553320909023
15,1.3,1,1,0.37520055582488,0.9765,0.189592415783413
35,1.3,1,0,-0.00369228178659447,0.483,0.110649087679492
50,1.3,1,1,0.265179988417012,1,0.0791331237690088
65,1.3,1,1,0.183396213389916,0.989,0.0785270795998121
15,1.5,1,1,0.434614035138068,0.9965,0.160059459219466
35,1.5,1,1,0.374906750111636,0.9995,0.116338227194789
50,1.5,1,1,0.412244810394062,1,0.0993860138987933
65,1.5,1,1,0.321948208556763,1,0.0871574869942824
15,1.3,2,0,0.272180806626842,0.9655,0.150270158865821
35,1.3,2,0,0.156559918452413,0.913,0.114068486987797
50,1.3,2,0,0.107101613497621,0.8875,0.0883407485321745
65,1.3,2,1,0.303885816119289,1,0.077910478155022
15,1.5,2,0,0.0172668335555491,0.545,0.149405137441293
35,1.5,2,1,0.293388147827571,1,0.0865981511014642
50,1.5,2,1,0.342226456412001,1,0.0671490070605558
65,1.5,2,1,0.239998562020593,0.998,0.081609145514953
15,1.3,3,0,0.347640154060058,0.9615,0.182510641322402
35,1.3,3,1,0.281336353350503,0.9855,0.130570113277036
50,1.3,3,0,0.0795917431223676,0.7995,0.0970521345399906
65,1.3,3,1,0.31667085489104,0.9985,0.102010153801208
15,1.5,3,1,0.433604406793054,0.996,0.156636322902185
35,1.5,3,1,0.277238296179064,0.9925,0.114290724429696
50,1.5,3,1,0.354995849155918,0.9995,0.121272506433241
65,1.5,3,1,0.231723530830938,0.9995,0.0690427276472841
15,1.3,4,0,0.331500473518138,0.961,0.200216271575618
35,1.3,4,0,0.0136084820945291,0.5405,0.12591780572282
50,1.3,4,0,0.131550587148412,0.916,0.0973512928275262
65,1.3,4,1,0.284425919343504,0.999,0.0875434647454014
15,1.5,4,0,0.00296318282201663,0.518,0.199573511223782
35,1.5,4,1,0.330384644515903,0.9965,0.117544493255379
50,1.5,4,1,0.333122468561765,1,0.0799528917135387
65,1.5,4,1,0.319692521625535,0.999,0.100520813369247
50,1,1,0,-0.000672063181594061,0.504,0.0953045243762662
15,1.3,1,0,0.25487114745996,0.9495,0.157984046966612
35,1.3,1,0,0.110656500182281,0.891,0.0894684336955076
50,1.3,1,1,0.253300361719109,0.9985,0.0762814578347231
65,1.3,1,1,0.154706837058243,0.9875,0.0658362443652174
15,1.5,1,0,0.257542090395114,0.925,0.181267024374178
35,1.5,1,1,0.474912006889941,1,0.110717881909016
50,1.5,1,1,0.183128985566516,0.979,0.0890293375797886
65,1.5,1,1,0.45575491483305,1,0.0759729502131122
15,1.3,2,0,0.432724853541266,0.9665,0.231831625300837
35,1.3,2,1,0.313231189208861,1,0.0904653063838993
50,1.3,2,0,0.128598230470661,0.929,0.0869349718436062
65,1.3,2,1,0.133987996805531,0.9825,0.0659866583503112
15,1.5,2,1,0.361670555678368,0.977,0.175804448687036
35,1.5,2,0,0.144637282032173,0.908,0.112272404178295
50,1.5,2,1,0.29919021419092,0.999,0.0994984629409523
65,1.5,2,1,0.401920705325743,1,0.0847324714692423
15,1.3,3,1,0.516249424263703,0.9995,0.139749152384733
35,1.3,3,0,0.107636227171063,0.8145,0.118701656308147
50,1.3,3,1,0.278953845640659,1,0.0712012652786077
65,1.3,3,1,0.183835606243348,0.9885,0.0805845607081393
15,1.5,3,0,0.053022838762592,0.6485,0.143824565553804
35,1.5,3,0,0.189949545940238,0.9705,0.101101009792767
50,1.5,3,1,0.274180288643882,0.9985,0.0863331931164267
65,1.5,3,1,0.340062323940771,1,0.072269464860632
15,1.3,4,0,0.0711259230116509,0.662,0.182394703884812
35,1.3,4,0,0.0994688962849947,0.8245,0.10895038571487
50,1.3,4,1,0.225184151583479,0.9815,0.105558138588886
65,1.3,4,1,0.304041813169922,1,0.0882764028660031
15,1.5,4,1,0.26658128599524,0.985,0.123832973491027
35,1.5,4,1,0.53938414733254,1,0.105602405301729
50,1.5,4,1,0.300731033211758,0.998,0.103030277768656
65,1.5,4,1,0.265919461358305,0.9975,0.0886869144298487
50,1,1,0,-0.0669259804739325,0.2305,0.0909478058217269
15,1.3,1,0,0.0706558759129787,0.679,0.166045861900117
35,1.3,1,0,0.0620809025448462,0.717,0.104643753792973
50,1.3,1,1,0.311238925009461,1,0.0870957160316855
65,1.3,1,0,0.0822570538867016,0.851,0.0781267785082514
15,1.5,1,0,0.0206975266177406,0.5515,0.170135032482509
35,1.5,1,1,0.389760069538978,0.9975,0.114410371750569
50,1.5,1,1,0.314619294704782,1,0.0907215131705852
65,1.5,1,1,0.27393567216554,1,0.0672716754150611
15,1.3,2,0,0.23053087883517,0.9185,0.167415505181833
35,1.3,2,0,0.166829347217425,0.9305,0.110147658231319
50,1.3,2,1,0.214548700304754,0.9895,0.0937514668342488
65,1.3,2,1,0.32753979822205,1,0.0685063901940877
15,1.5,2,1,0.427005271144715,0.9965,0.13840395890059
35,1.5,2,1,0.38145184553951,1,0.0935137924225971
50,1.5,2,1,0.407314131784088,1,0.0923694353235949
65,1.5,2,1,0.317935534736893,1,0.0750140712402858
15,1.3,3,0,0.268197565229743,0.9225,0.191080024875409
35,1.3,3,0,0.0677895872952399,0.7095,0.122297209880975
50,1.3,3,1,0.337684570416811,1,0.0885415957338184
65,1.3,3,1,0.291614983583532,1,0.0721079811625553
15,1.5,3,0,0.284574034050095,0.9645,0.154496567546495
35,1.5,3,1,0.336509758524368,0.998,0.109380851804015
50,1.5,3,1,0.281558377022455,0.9915,0.115517066465179
65,1.5,3,1,0.26866573897074,1,0.0815237156775788
15,1.3,4,0,0.269859280707205,0.939,0.172822859262733
35,1.3,4,0,0.0725503250234898,0.7385,0.118351477176132
50,1.3,4,1,0.32684418496825,0.999,0.0963199171222642
65,1.3,4,0,0.158422171227906,0.962,0.0869623805971915
15,1.5,4,0,0.32898150067009,0.9565,0.199144512116347
